propertyid,attrition,latitude,longitude,bedrooms,bathrooms,averagedailyrateusd,rating_overall,rating_communication,rating_accuracy,rating_cleanliness,rating_checkin,rating_location,rating_value,reservationdays1,reservationdays2,reservationdays3,reservationdays4,reservationdays5,reservationdays6,reservationdays7,reservationdays8,reservationdays9,reservationdays10,reservationdays11,reservationdays12,nmon
14808471,0,37.97588,-122.5491,1,1.0,88.269997,98,10,10,10,10,10,10,19.0,16.5,21.5,19.0,23.0,24.0,28.0,26.0,24.5,27.5,24.0,13.0,19
47484,1,37.776752,-122.42517,1,1.0,286.14001,88,9,9,9,10,10,9,10.333333,17.0,17.666666,10.0,11.333333,23.0,25.666666,24.333334,16.666666,11.0,13.333333,15.0,37
7562782,0,37.557983,-122.32928,1,1.0,210.84,100,10,10,10,10,10,10,10.666667,13.666667,14.0,9.0,8.0,17.0,10.5,12.0,11.5,5.0,3.0,7.3333335,27
8581622,1,37.729809,-122.17297,1,1.0,77.120003,99,10,10,10,10,10,10,10.0,13.5,11.0,9.0,7.5,12.0,7.5,10.5,3.0,14.0,16.5,14.0,22
960593,1,37.771496,-122.43732,1,1.0,90.160004,90,10,9,8,10,10,9,20.333334,17.333334,22.333334,25.333334,29.0,28.333334,29.0,30.75,28.5,28.25,17.5,20.666666,40
13656928,0,37.968323,-122.53902,1,1.0,109.34,94,10,10,10,10,10,9,13.5,14.5,15.0,20.0,12.0,18.0,23.5,23.5,22.5,25.5,21.0,11.5,20
15832358,0,37.766705,-122.4351,1,1.0,111.03,98,10,10,10,10,10,10,5.5,13.5,8.5,5.0,6.0,11.0,11.0,14.0,20.0,11.0,5.5,5.0,17
271660,1,37.773495,-122.40094,3,1.0,342.67001,100,10,10,10,10,10,10,0.0,10.0,5.0,5.0,31.0,26.0,31.0,26.0,15.0,15.0,12.5,6.0,14
13022232,0,37.724747,-122.4057,1,0.0,76.480003,99,10,10,10,10,9,10,17.5,24.0,26.0,23.0,16.0,22.0,27.5,30.0,26.5,21.0,14.5,12.5,21
16088064,0,37.790215,-122.41632,4,3.5,635.54999,96,10,10,10,10,10,9,20.0,19.5,26.0,26.0,21.0,26.0,25.0,27.0,22.0,22.0,12.5,15.0,17
5891836,0,37.780575,-122.28712,2,1.0,157.41,94,10,10,10,10,9,9,4.3333335,8.0,7.0,1.6666666,7.3333335,6.3333335,9.666667,18.333334,10.333333,9.0,7.3333335,6.6666665,36
16253709,0,37.809681,-122.25259,1,1.0,73.779999,99,10,10,10,10,10,10,3.0,28.0,17.0,15.0,18.0,28.0,24.0,19.0,10.0,10.0,3.0,8.0,14
6453006,0,37.741726,-122.40851,1,1.0,141.75,97,10,10,10,10,10,9,4.3333335,6.0,7.3333335,8.5,10.333333,12.333333,20.666666,27.0,18.666666,20.333334,10.0,17.0,35
15073820,0,38.040836,-122.52504,1,1.0,54.82,98,10,10,10,10,10,10,18.0,18.0,24.0,23.0,25.0,26.0,22.0,19.0,17.0,20.5,22.0,19.0,19
15268492,0,37.787117,-122.40936,0,1.0,291.20001,100,10,10,10,10,9,10,4.5,3.0,7.0,0.0,0.0,0.0,15.0,4.0,2.5,1.0,2.0,2.0,19
13661316,0,37.714279,-122.16303,4,2.0,416.26001,99,10,10,10,10,10,10,11.0,14.0,15.5,17.0,24.0,12.0,25.5,21.0,19.0,20.0,16.0,16.0,22
4663590,0,37.866196,-122.50324,2,2.0,206.05,98,10,10,10,10,10,10,22.0,18.25,23.75,26.0,29.0,24.666666,28.0,27.0,30.0,16.5,11.666667,11.25,33
9180885,0,37.789745,-122.42919,2,1.0,272.31,96,10,10,10,10,10,9,7.3333335,12.0,17.666666,14.0,6.0,11.5,20.5,14.0,20.0,12.666667,3.0,7.3333335,30
12607119,0,37.803894,-122.43974,6,4.0,1355.86,100,10,10,10,10,10,10,15.0,8.0,15.5,2.0,5.5,16.0,12.5,13.0,15.0,11.0,14.0,20.5,24
728884,0,37.753056,-122.43465,2,1.0,361.53,96,10,10,10,10,10,10,16.333334,12.333333,23.666666,18.5,20.0,26.0,24.5,22.5,21.0,18.5,21.5,12.5,27
14390148,0,37.555244,-122.0013,1,1.0,56.419998,91,10,10,9,10,9,9,11.5,6.0,9.5,3.0,30.0,1.0,31.0,3.5,10.0,5.5,1.0,6.0,20
4377474,1,37.942177,-122.31192,1,1.0,105.0,96,10,10,10,10,10,10,2.6666667,1.3333334,6.0,4.6666665,3.3333333,3.0,17.0,6.0,2.5,3.6666667,0.0,2.5,31
15523581,0,37.794933,-122.41982,1,1.0,69.370003,99,10,10,10,10,10,10,6.5,16.0,20.0,23.0,21.0,24.0,28.0,28.0,28.0,21.0,15.0,29.0,15
377569,0,37.751312,-122.40794,1,1.0,69.480003,91,10,9,9,9,9,9,26.0,28.25,26.0,24.333334,18.666666,23.333334,28.666666,29.0,23.5,21.333334,25.0,24.0,42
17734098,0,37.630352,-121.89769,1,1.0,70.269997,99,10,10,10,10,10,10,25.0,25.0,12.0,10.0,26.0,19.0,31.0,25.0,29.0,29.0,24.0,17.0,13
2967963,0,37.838531,-122.21924,3,1.5,272.92999,90,10,9,9,10,9,9,17.0,19.0,14.25,14.0,16.0,13.333333,14.0,20.5,17.75,16.25,15.75,23.25,44
1095334,0,37.596436,-122.41455,1,1.0,74.300003,93,10,10,9,10,10,9,26.25,23.25,29.75,26.666666,30.0,30.0,31.0,28.25,21.75,27.75,24.5,25.75,44
1296106,0,37.762863,-122.45748,1,1.0,101.14,90,9,9,9,10,10,9,22.25,11.0,17.0,17.666666,24.333334,22.0,25.333334,23.5,16.5,19.75,14.25,16.5,43
15183705,1,37.80344,-122.40715,2,2.0,379.85001,90,9,10,10,10,10,8,25.0,19.0,12.0,19.0,12.0,4.0,7.0,4.0,0.0,24.0,17.0,16.0,12
7228403,0,37.844051,-122.24291,1,1.5,80.209999,97,10,10,10,10,10,10,5.0,1.5,7.6666665,2.0,2.0,3.5,6.5,10.0,4.3333335,0.0,9.666667,3.6666667,29
8617216,0,37.774105,-122.49301,2,1.0,242.05,93,10,10,10,10,9,9,7.0,13.666667,24.0,20.5,22.0,23.5,17.0,24.5,27.5,17.666666,13.333333,14.0,29
9990865,1,37.759739,-122.43988,3,2.0,569.28998,97,10,10,10,10,10,10,9.0,4.5,18.0,5.0,11.5,15.0,18.0,21.5,16.5,6.5,6.5,11.0,24
5070945,0,37.786812,-122.40929,1,1.0,90.449997,91,9,9,9,9,9,9,11.0,12.333333,20.5,15.333333,11.666667,12.333333,15.5,18.0,16.0,13.0,4.0,26.0,28
